synthetic_id,parent_landuse_osm_id,land_use,longitude,latitude,annual_consumption_mwh,peak_demand_mw,provenance
SYN-0018,143035742,commercial,19.8217374,45.2570911,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0019,143035742,commercial,19.818397,45.2506641,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0020,143035742,commercial,19.8224548,45.2578692,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0021,143035742,commercial,19.8233624,45.2571261,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0022,143035742,commercial,19.8235389,45.2579217,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0023,143035742,commercial,19.8169652,45.2525481,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0024,143035742,commercial,19.82165,45.2582498,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0025,143035742,commercial,19.8220764,45.2587095,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0026,143035742,commercial,19.8175146,45.2521593,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0027,143035742,commercial,19.8233729,45.2577417,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0028,143035742,commercial,19.8211566,45.2556117,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0029,143035742,commercial,19.8166229,45.2530193,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0030,143035742,commercial,19.8222175,45.2587294,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0031,143035742,commercial,19.8218226,45.2567452,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0032,143035742,commercial,19.8182824,45.2535102,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0033,143035742,commercial,19.8205465,45.2551088,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0034,143035742,commercial,19.8228878,45.2573301,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0035,143035742,commercial,19.8169589,45.2529531,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0036,143035742,commercial,19.820894,45.2565582,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0037,143035742,commercial,19.8158622,45.2523578,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0038,143035742,commercial,19.8170162,45.2517799,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0039,143035742,commercial,19.8166063,45.2510178,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0040,143035742,commercial,19.8166621,45.2514223,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0041,143035742,commercial,19.8203,45.2549889,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0042,143035742,commercial,19.8176413,45.2510761,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0043,143035742,commercial,19.8163979,45.2522715,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0044,143035742,commercial,19.8232961,45.2570706,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0045,143035742,commercial,19.8228954,45.2566019,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0046,143035742,commercial,19.8168252,45.250452,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0047,143035742,commercial,19.8226613,45.2582359,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0048,143035742,commercial,19.8224648,45.256839,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0049,143035742,commercial,19.8203684,45.254954,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0050,143035742,commercial,19.8229396,45.2555919,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0051,143035742,commercial,19.8182599,45.2528289,434.2664158676375,0.08130101849576775,synthetic land-use allocation; not a verified utility asset
SYN-0052,143925699,industrial,19.8190681,45.2749476,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0053,143925699,industrial,19.8181309,45.274016,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0054,143925699,industrial,19.8170418,45.2745773,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0055,143925699,industrial,19.8193249,45.2755979,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0056,143925699,industrial,19.8200344,45.2755852,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0057,143925699,industrial,19.8179869,45.2749049,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0058,143925699,industrial,19.8198341,45.273469,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0059,143925699,industrial,19.8180654,45.2737006,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0060,143925699,industrial,19.8234141,45.2733421,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0061,143925699,industrial,19.8159748,45.2743743,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0062,143925699,industrial,19.8185271,45.2744499,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0063,143925699,industrial,19.8204961,45.2743396,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0064,143925699,industrial,19.8197288,45.2757869,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0065,143925699,industrial,19.8163773,45.2753028,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0066,143925699,industrial,19.8186985,45.2740949,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0067,143925699,industrial,19.8223488,45.2723013,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0068,143925699,industrial,19.8164957,45.2754163,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0069,143925699,industrial,19.8166163,45.2736845,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0070,143925699,industrial,19.8228512,45.2729325,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0071,143925699,industrial,19.8218039,45.2730809,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0072,143925699,industrial,19.8207083,45.2741873,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0073,143925699,industrial,19.8163148,45.274116,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0074,143925699,industrial,19.8218072,45.2743169,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0075,143925699,industrial,19.8172061,45.2747603,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0076,143925699,industrial,19.8203375,45.2767792,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0077,143925699,industrial,19.8209044,45.2743622,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0078,143925699,industrial,19.8201769,45.2772484,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0079,143925699,industrial,19.8192103,45.2762582,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0080,143925699,industrial,19.8192984,45.2755479,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0081,143925699,industrial,19.8219594,45.2724001,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0082,143925699,industrial,19.8180907,45.2751472,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0083,143925699,industrial,19.8200312,45.2771186,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0084,143925699,industrial,19.8186445,45.2753307,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0085,143925699,industrial,19.8205511,45.2741963,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0086,143925699,industrial,19.8176289,45.2773889,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0087,143925699,industrial,19.8180785,45.2759737,438.61789011634875,0.08211567805831187,synthetic land-use allocation; not a verified utility asset
SYN-0088,143925812,industrial,19.8279577,45.2738859,448.55517567603147,0.08397608311743054,synthetic land-use allocation; not a verified utility asset
SYN-0089,143925812,industrial,19.828006,45.2737459,448.55517567603147,0.08397608311743054,synthetic land-use allocation; not a verified utility asset
SYN-0090,143925812,industrial,19.8276266,45.2739131,448.55517567603147,0.08397608311743054,synthetic land-use allocation; not a verified utility asset
SYN-0091,143925812,industrial,19.8278111,45.2731303,448.55517567603147,0.08397608311743054,synthetic land-use allocation; not a verified utility asset
SYN-0092,143925812,industrial,19.8280455,45.2739099,448.55517567603147,0.08397608311743054,synthetic land-use allocation; not a verified utility asset
SYN-0093,144216408,commercial,19.8538242,45.2635965,535.9863104657061,0.10034446908262076,synthetic land-use allocation; not a verified utility asset
SYN-0094,144216408,commercial,19.8531032,45.2638776,535.9863104657061,0.10034446908262076,synthetic land-use allocation; not a verified utility asset
SYN-0095,144216408,commercial,19.8535028,45.2631116,535.9863104657061,0.10034446908262076,synthetic land-use allocation; not a verified utility asset
SYN-0096,145067256,industrial,19.7899573,45.2464786,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0097,145067256,industrial,19.7906304,45.2458816,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0098,145067256,industrial,19.7907521,45.2470116,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0099,145067256,industrial,19.7929807,45.2441203,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0100,145067256,industrial,19.7929813,45.2466792,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0101,145067256,industrial,19.7919437,45.2467912,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0102,145067256,industrial,19.7916788,45.2441483,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0103,145067256,industrial,19.7934456,45.2456015,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0104,145067256,industrial,19.7936241,45.2458219,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0105,145067256,industrial,19.7913376,45.2452297,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0106,145067256,industrial,19.7901094,45.2468971,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0107,145067256,industrial,19.7919586,45.2441677,460.4014606703228,0.08619388076476363,synthetic land-use allocation; not a verified utility asset
SYN-0108,145067881,commercial,19.8105201,45.2493029,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0109,145067881,commercial,19.8073923,45.2512007,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0110,145067881,commercial,19.8102838,45.2511767,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0111,145067881,commercial,19.8084223,45.2493146,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0112,145067881,commercial,19.807706,45.2504685,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0113,145067881,commercial,19.8106462,45.24969,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0114,145067881,commercial,19.8102256,45.250508,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0115,145067881,commercial,19.8069221,45.2511907,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0116,145067881,commercial,19.810499,45.2502869,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0117,145067881,commercial,19.8109924,45.2512325,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0118,145067881,commercial,19.8111822,45.2503369,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0119,145067881,commercial,19.812902,45.2504699,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0120,145067881,commercial,19.8138272,45.2498615,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0121,145067881,commercial,19.8079305,45.249756,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0122,145067881,commercial,19.8134483,45.2495402,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0123,145067881,commercial,19.8086656,45.2503005,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0124,145067881,commercial,19.8082556,45.251461,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0125,145067881,commercial,19.8086956,45.2505261,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0126,145067881,commercial,19.8076047,45.2500529,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0127,145067881,commercial,19.8080576,45.2485123,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0128,145067881,commercial,19.8101629,45.2507831,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0129,145067881,commercial,19.8108755,45.2495774,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0130,145067881,commercial,19.8077347,45.2484962,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0131,145067881,commercial,19.8130151,45.2502598,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0132,145067881,commercial,19.8116703,45.2505453,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0133,145067881,commercial,19.8105495,45.2504993,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0134,145067881,commercial,19.8090804,45.2501966,431.85859575519135,0.08085023938795818,synthetic land-use allocation; not a verified utility asset
SYN-0135,146668808,commercial,19.8374244,45.235976,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0136,146668808,commercial,19.8381616,45.2350519,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0137,146668808,commercial,19.8350251,45.2352817,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0138,146668808,commercial,19.8354942,45.2352355,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0139,146668808,commercial,19.8373894,45.2352839,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0140,146668808,commercial,19.8367067,45.2360575,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0141,146668808,commercial,19.8364658,45.2359688,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0142,146668808,commercial,19.8350155,45.2349363,470.1652359962968,0.08802180217282268,synthetic land-use allocation; not a verified utility asset
SYN-0143,151327429,commercial,19.8528685,45.2810139,474.93232634278576,0.08891427114180007,synthetic land-use allocation; not a verified utility asset
SYN-0144,151327429,commercial,19.853134,45.2816947,474.93232634278576,0.08891427114180007,synthetic land-use allocation; not a verified utility asset
SYN-0145,151327429,commercial,19.8519551,45.2815628,474.93232634278576,0.08891427114180007,synthetic land-use allocation; not a verified utility asset
SYN-0146,167523974,commercial,19.8316126,45.2836014,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0147,167523974,commercial,19.8304128,45.2839714,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0148,167523974,commercial,19.8321436,45.2828169,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0149,167523974,commercial,19.832728,45.2831065,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0150,167523974,commercial,19.8323305,45.2833915,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0151,167523974,commercial,19.8317737,45.2835843,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0152,167523974,commercial,19.8305999,45.2839057,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0153,167523974,commercial,19.831012,45.282848,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0154,167523974,commercial,19.8327456,45.2837185,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0155,167523974,commercial,19.8331132,45.2844499,462.07585449615834,0.08650735175498854,synthetic land-use allocation; not a verified utility asset
SYN-0156,219579821,commercial,19.8548029,45.2508411,132.91026312572257,0.024882743324906965,synthetic land-use allocation; not a verified utility asset
SYN-0157,220232167,industrial,19.8137537,45.231322,203.88067594348402,0.038169441614990154,synthetic land-use allocation; not a verified utility asset
SYN-0158,220232167,industrial,19.8141833,45.2313865,203.88067594348402,0.038169441614990154,synthetic land-use allocation; not a verified utility asset
SYN-0159,222742219,commercial,19.8368288,45.2534719,181.9712710475507,0.0340676808810483,synthetic land-use allocation; not a verified utility asset
SYN-0160,222742219,commercial,19.8373684,45.2524072,181.9712710475507,0.0340676808810483,synthetic land-use allocation; not a verified utility asset
SYN-0161,223668709,military,19.8042516,45.2624852,491.4410432392907,0.09200494416808638,synthetic land-use allocation; not a verified utility asset
SYN-0162,223668709,military,19.8047023,45.2621431,491.4410432392907,0.09200494416808638,synthetic land-use allocation; not a verified utility asset
SYN-0163,223668709,military,19.8043539,45.2629614,491.4410432392907,0.09200494416808638,synthetic land-use allocation; not a verified utility asset
SYN-0164,223668709,military,19.8020815,45.2663049,491.4410432392907,0.09200494416808638,synthetic land-use allocation; not a verified utility asset
SYN-0165,223668709,military,19.8007686,45.2668828,491.4410432392907,0.09200494416808638,synthetic land-use allocation; not a verified utility asset
SYN-0166,224627218,residential,19.7728884,45.2695652,567.6793489426741,0.10627786898013533,synthetic land-use allocation; not a verified utility asset
SYN-0167,224627218,residential,19.771416,45.2714561,567.6793489426741,0.10627786898013533,synthetic land-use allocation; not a verified utility asset
SYN-0168,232102536,residential,19.7960632,45.2772914,29.19912497946174,0.005466502850036216,synthetic land-use allocation; not a verified utility asset
SYN-0169,237344400,industrial,19.8509743,45.2610482,309.78742128005183,0.057996731837817915,synthetic land-use allocation; not a verified utility asset
SYN-0170,262606518,commercial,19.8108825,45.2699556,453.3422995840359,0.08487230266185147,synthetic land-use allocation; not a verified utility asset
SYN-0171,262606518,commercial,19.8114187,45.269586,453.3422995840359,0.08487230266185147,synthetic land-use allocation; not a verified utility asset
SYN-0172,262606518,commercial,19.8117078,45.268993,453.3422995840359,0.08487230266185147,synthetic land-use allocation; not a verified utility asset
SYN-0173,262606518,commercial,19.8090212,45.2709162,453.3422995840359,0.08487230266185147,synthetic land-use allocation; not a verified utility asset
SYN-0174,262606518,commercial,19.8093207,45.2706484,453.3422995840359,0.08487230266185147,synthetic land-use allocation; not a verified utility asset
SYN-0175,262606518,commercial,19.8105735,45.2696085,453.3422995840359,0.08487230266185147,synthetic land-use allocation; not a verified utility asset
SYN-0176,262606518,commercial,19.8085547,45.2712513,453.3422995840359,0.08487230266185147,synthetic land-use allocation; not a verified utility asset
SYN-0177,262608375,industrial,19.8159243,45.2656296,399.2422060036356,0.07474397463995004,synthetic land-use allocation; not a verified utility asset
SYN-0178,262608375,industrial,19.817418,45.2659977,399.2422060036356,0.07474397463995004,synthetic land-use allocation; not a verified utility asset
SYN-0179,268180096,industrial,19.8279345,45.2819676,542.7133814693782,0.10160387506960962,synthetic land-use allocation; not a verified utility asset
SYN-0180,268180096,industrial,19.8280883,45.2821896,542.7133814693782,0.10160387506960962,synthetic land-use allocation; not a verified utility asset
SYN-0181,268180096,industrial,19.8295816,45.2822675,542.7133814693782,0.10160387506960962,synthetic land-use allocation; not a verified utility asset
SYN-0182,295689596,retail,19.8287604,45.2747359,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0183,295689596,retail,19.8272571,45.2779056,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0184,295689596,retail,19.8267174,45.2759227,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0185,295689596,retail,19.8274548,45.2747814,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0186,295689596,retail,19.8270189,45.2748221,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0187,295689596,retail,19.8281961,45.2762903,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0188,295689596,retail,19.8271455,45.2777528,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0189,295689596,retail,19.8292292,45.274393,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0190,295689596,retail,19.8266806,45.2765542,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0191,295689596,retail,19.8259965,45.2758691,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0192,295689596,retail,19.8259765,45.2745624,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0193,295689596,retail,19.8272858,45.2749247,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0194,295689596,retail,19.8267361,45.2774979,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0195,295689596,retail,19.8261145,45.2784539,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0196,295689596,retail,19.8254093,45.2784852,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0197,295689596,retail,19.8266511,45.2754459,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0198,295689596,retail,19.8269579,45.2775494,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0199,295689596,retail,19.8256226,45.2760563,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0200,295689596,retail,19.8262692,45.2778657,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0201,295689596,retail,19.8271518,45.2760154,434.2674349681648,0.08130120928627742,synthetic land-use allocation; not a verified utility asset
SYN-0202,296164643,commercial,19.8382812,45.2748222,559.5470288179109,0.10475537982435774,synthetic land-use allocation; not a verified utility asset
SYN-0203,296164692,commercial,19.8368503,45.2761725,623.5544131667751,0.11673849744218165,synthetic land-use allocation; not a verified utility asset
SYN-0204,296478854,commercial,19.834718,45.268306,651.5310728335236,0.12197613692317108,synthetic land-use allocation; not a verified utility asset
SYN-0205,296478866,commercial,19.8358628,45.2690942,282.37803304425563,0.052865293857600366,synthetic land-use allocation; not a verified utility asset
SYN-0206,296478867,commercial,19.8366272,45.2684316,605.681523384089,0.11339243131848241,synthetic land-use allocation; not a verified utility asset
SYN-0207,296655785,commercial,19.8431251,45.2624977,252.14282015398885,0.047204820211477365,synthetic land-use allocation; not a verified utility asset
SYN-0208,297235042,commercial,19.8479665,45.2667056,238.4420385812976,0.04463983370700092,synthetic land-use allocation; not a verified utility asset
SYN-0209,297669844,commercial,19.846941,45.2679064,245.63110492437397,0.04598573197214307,synthetic land-use allocation; not a verified utility asset
SYN-0210,298781074,commercial,19.8063168,45.2461028,417.3965398973409,0.07814273121365742,synthetic land-use allocation; not a verified utility asset
SYN-0211,298781074,commercial,19.8066415,45.2466198,417.3965398973409,0.07814273121365742,synthetic land-use allocation; not a verified utility asset
SYN-0212,298781074,commercial,19.8061302,45.2459194,417.3965398973409,0.07814273121365742,synthetic land-use allocation; not a verified utility asset
SYN-0213,301635186,industrial,19.8185489,45.2835211,481.77029042356355,0.09019443793317855,synthetic land-use allocation; not a verified utility asset
SYN-0214,301635186,industrial,19.8182991,45.2833612,481.77029042356355,0.09019443793317855,synthetic land-use allocation; not a verified utility asset
SYN-0215,301666920,industrial,19.8030722,45.288945,449.68117081496274,0.08418688586033549,synthetic land-use allocation; not a verified utility asset
SYN-0216,301666920,industrial,19.8031189,45.2867917,449.68117081496274,0.08418688586033549,synthetic land-use allocation; not a verified utility asset
SYN-0217,301666920,industrial,19.8019102,45.2875161,449.68117081496274,0.08418688586033549,synthetic land-use allocation; not a verified utility asset
SYN-0218,301666920,industrial,19.8028147,45.2884262,449.68117081496274,0.08418688586033549,synthetic land-use allocation; not a verified utility asset
